Location Name Key,Date Reported,Attribute,Cumulative Value,Change Since Prior Day,Latitude,Longitude,Country or Region,Province or State,CSV File Name,USA State County,FIPS USA State County code,Last Updated UTC,File Number,Row Number
"Riverside, ME, USA",03-22-2020,Recovered,0,,0,0,USA,ME,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1013
"Riverside, ME, USA",03-22-2020,Deaths,0,,0,0,USA,ME,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1013
"Riverside, ME, USA",03-22-2020,Active,8,,0,0,USA,ME,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1013
"Riverside, ME, USA",03-22-2020,Confirmed,8,,0,0,USA,ME,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1013
"Riverside, RI, USA",03-22-2020,Confirmed,8,,0,0,USA,RI,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1024
"Riverside, RI, USA",03-22-2020,Recovered,0,,0,0,USA,RI,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1024
"Riverside, RI, USA",03-22-2020,Active,8,,0,0,USA,RI,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1024
"Riverside, RI, USA",03-22-2020,Deaths,0,,0,0,USA,RI,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1024
"Diamond Princess Japan, TX, USA",03-22-2020,Active,49,,0,0,USA,TX,03-22-2020.csv,Diamond Princess Japan,88888,2020-03-22T23:45:00Z,60,1099
"Diamond Princess Japan, TX, USA",03-22-2020,Confirmed,49,,0,0,USA,TX,03-22-2020.csv,Diamond Princess Japan,88888,2020-03-22T23:45:00Z,60,1099
"Diamond Princess Japan, TX, USA",03-22-2020,Deaths,0,,0,0,USA,TX,03-22-2020.csv,Diamond Princess Japan,88888,2020-03-22T23:45:00Z,60,1099
"Diamond Princess Japan, TX, USA",03-22-2020,Recovered,0,,0,0,USA,TX,03-22-2020.csv,Diamond Princess Japan,88888,2020-03-22T23:45:00Z,60,1099
"Riverside, MT, USA",03-22-2020,Active,1,,0,0,USA,MT,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1115
"Riverside, MT, USA",03-22-2020,Confirmed,1,,0,0,USA,MT,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1115
"Riverside, MT, USA",03-22-2020,Deaths,0,,0,0,USA,MT,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1115
"Riverside, MT, USA",03-22-2020,Recovered,0,,0,0,USA,MT,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1115
"Grand Princess Oakland, CA, USA",03-22-2020,Active,29,,0,0,USA,CA,03-22-2020.csv,Grand Princess Oakland,99999,2020-03-22T23:45:00Z,60,1120
"Grand Princess Oakland, CA, USA",03-22-2020,Confirmed,30,,0,0,USA,CA,03-22-2020.csv,Grand Princess Oakland,99999,2020-03-22T23:45:00Z,60,1120
"Grand Princess Oakland, CA, USA",03-22-2020,Deaths,1,,0,0,USA,CA,03-22-2020.csv,Grand Princess Oakland,99999,2020-03-22T23:45:00Z,60,1120
"Grand Princess Oakland, CA, USA",03-22-2020,Recovered,0,,0,0,USA,CA,03-22-2020.csv,Grand Princess Oakland,99999,2020-03-22T23:45:00Z,60,1120
"Riverside, CA, USA",03-22-2020,Recovered,0,,0,0,USA,CA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1159
"Riverside, CA, USA",03-22-2020,Deaths,0,,0,0,USA,CA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1159
"Riverside, CA, USA",03-22-2020,Active,4,,0,0,USA,CA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1159
"Riverside, CA, USA",03-22-2020,Confirmed,4,,0,0,USA,CA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,1159
"Riverside, NY, USA",03-22-2020,Recovered,0,,0,0,USA,NY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,14
"Riverside, NY, USA",03-22-2020,Deaths,38,,0,0,USA,NY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,14
"Riverside, NY, USA",03-22-2020,Active,-15,,0,0,USA,NY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,14
"Riverside, NY, USA",03-22-2020,Confirmed,23,,0,0,USA,NY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,14
"Riverside, IL, USA",03-22-2020,Active,-1,,0,0,USA,IL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,153
"Riverside, IL, USA",03-22-2020,Confirmed,2,,0,0,USA,IL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,153
"Riverside, IL, USA",03-22-2020,Deaths,3,,0,0,USA,IL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,153
"Riverside, IL, USA",03-22-2020,Recovered,0,,0,0,USA,IL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,153
"Riverside, FL, USA",03-22-2020,Active,1,,0,0,USA,FL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,243
"Riverside, FL, USA",03-22-2020,Confirmed,1,,0,0,USA,FL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,243
"Riverside, FL, USA",03-22-2020,Deaths,0,,0,0,USA,FL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,243
"Riverside, FL, USA",03-22-2020,Recovered,0,,0,0,USA,FL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,243
"Riverside, LA, USA",03-22-2020,Active,50,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, LA, USA",03-22-2020,Confirmed,50,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, LA, USA",03-22-2020,Deaths,0,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, LA, USA",03-22-2020,Recovered,0,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, MA, USA",03-22-2020,Active,21,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Riverside, MA, USA",03-22-2020,Confirmed,24,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Riverside, MA, USA",03-22-2020,Deaths,3,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Riverside, MA, USA",03-22-2020,Recovered,0,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Grand Princess Oakland, CA, Canada",03-22-2020,Active,13,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
"Grand Princess Oakland, CA, Canada",03-22-2020,Confirmed,13,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
"Grand Princess Oakland, CA, Canada",03-22-2020,Deaths,0,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
"Grand Princess Oakland, CA, Canada",03-22-2020,Recovered,0,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
"Diamond Princess Japan, TX, Canada",03-22-2020,Recovered,0,,0,0,Canada,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:48:00Z,60,3188
"Diamond Princess Japan, TX, Canada",03-22-2020,Confirmed,0,,0,0,Canada,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:48:00Z,60,3188
"Diamond Princess Japan, TX, Canada",03-22-2020,Active,-1,,0,0,Canada,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:48:00Z,60,3188
"Diamond Princess Japan, TX, Canada",03-22-2020,Deaths,1,,0,0,Canada,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:48:00Z,60,3188
"Diamond Princess Japan, TX, Cruise Ship",03-22-2020,Deaths,8,,0,0,Cruise Ship,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:45:00Z,60,3258
"Diamond Princess Japan, TX, Cruise Ship",03-22-2020,Recovered,567,,0,0,Cruise Ship,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:45:00Z,60,3258
"Diamond Princess Japan, TX, Cruise Ship",03-22-2020,Active,137,,0,0,Cruise Ship,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:45:00Z,60,3258
"Diamond Princess Japan, TX, Cruise Ship",03-22-2020,Confirmed,712,,0,0,Cruise Ship,TX,03-22-2020.csv,Diamond Princess Japan,,2020-03-22T23:45:00Z,60,3258
"Riverside, GA, USA",03-22-2020,Active,26,,0,0,USA,GA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,363
"Riverside, GA, USA",03-22-2020,Confirmed,36,,0,0,USA,GA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,363
"Riverside, GA, USA",03-22-2020,Deaths,10,,0,0,USA,GA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,363
"Riverside, GA, USA",03-22-2020,Recovered,0,,0,0,USA,GA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,363
"Riverside, CO, USA",03-22-2020,Deaths,0,,0,0,USA,CO,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,445
"Riverside, CO, USA",03-22-2020,Recovered,0,,0,0,USA,CO,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,445
"Riverside, CO, USA",03-22-2020,Active,1,,0,0,USA,CO,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,445
"Riverside, CO, USA",03-22-2020,Confirmed,1,,0,0,USA,CO,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,445
"Riverside, WA, USA",03-22-2020,Recovered,0,,0,0,USA,WA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,47
"Riverside, WA, USA",03-22-2020,Deaths,0,,0,0,USA,WA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,47
"Riverside, WA, USA",03-22-2020,Confirmed,164,,0,0,USA,WA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,47
"Riverside, WA, USA",03-22-2020,Active,164,,0,0,USA,WA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,47
"Riverside, NJ, USA",03-22-2020,Active,217,,0,0,USA,NJ,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,76
"Riverside, NJ, USA",03-22-2020,Confirmed,221,,0,0,USA,NJ,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,76
"Riverside, NJ, USA",03-22-2020,Deaths,4,,0,0,USA,NJ,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,76
"Riverside, NJ, USA",03-22-2020,Recovered,0,,0,0,USA,NJ,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,76
"Riverside, NV, USA",03-22-2020,Active,36,,0,0,USA,NV,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,834
"Riverside, NV, USA",03-22-2020,Confirmed,36,,0,0,USA,NV,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,834
"Riverside, NV, USA",03-22-2020,Deaths,0,,0,0,USA,NV,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,834
"Riverside, NV, USA",03-22-2020,Recovered,0,,0,0,USA,NV,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,834
"Riverside, AR, USA",03-22-2020,Active,121,,0,0,USA,AR,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,873
"Riverside, AR, USA",03-22-2020,Confirmed,121,,0,0,USA,AR,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,873
"Riverside, AR, USA",03-22-2020,Deaths,0,,0,0,USA,AR,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,873
"Riverside, AR, USA",03-22-2020,Recovered,0,,0,0,USA,AR,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,873
"Riverside, KY, USA",03-22-2020,Recovered,0,,0,0,USA,KY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,950
"Riverside, KY, USA",03-22-2020,Deaths,0,,0,0,USA,KY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,950
"Riverside, KY, USA",03-22-2020,Active,39,,0,0,USA,KY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,950
"Riverside, KY, USA",03-22-2020,Confirmed,39,,0,0,USA,KY,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,950
